JBKGUT010000082.1_2	1111732.AZOD01000006_gene59	1.19e-144	416.0	COG1463@1|root,COG1463@2|Bacteria,1MU4B@1224|Proteobacteria,1S5E8@1236|Gammaproteobacteria,1XBYX@135614|Xanthomonadales	135614|Xanthomonadales	Q	ABC-type transport system involved in resistance to organic solvents, periplasmic component	-	-	-	ko:K02067	ko02010,map02010	M00210,M00669,M00670	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.27	-	-	MlaD
JBKGUT010000093.1_3	1111732.AZOD01000023_gene1862	9.03e-195	545.0	COG0053@1|root,COG0053@2|Bacteria,1MUDS@1224|Proteobacteria,1RNS2@1236|Gammaproteobacteria,1X6BQ@135614|Xanthomonadales	135614|Xanthomonadales	P	Dimerisation domain of Zinc Transporter	-	-	-	-	-	-	-	-	-	-	-	-	Cation_efflux,ZT_dimer
JBKGUT010000111.1_3	1111732.AZOD01000033_gene742	9.44e-260	724.0	COG1538@1|root,COG1538@2|Bacteria,1MUA8@1224|Proteobacteria,1RMDA@1236|Gammaproteobacteria,1X3EU@135614|Xanthomonadales	135614|Xanthomonadales	M	Outer membrane efflux protein	oprM	-	-	ko:K18139,ko:K18323	ko01501,ko02020,ko02024,map01501,map02020,map02024	M00642,M00643,M00645,M00647,M00718,M00768,M00822	-	-	ko00000,ko00001,ko00002,ko01504,ko02000	1.B.17,2.A.6.2,2.A.6.2.41	-	-	OEP
JBKGUT010000135.1_6	1111732.AZOD01000009_gene1207	1.84e-137	392.0	COG1126@1|root,COG1126@2|Bacteria,1MU9Q@1224|Proteobacteria,1RMB1@1236|Gammaproteobacteria,1X9VE@135614|Xanthomonadales	135614|Xanthomonadales	E	AAA domain, putative AbiEii toxin, Type IV TA system	-	-	-	-	-	-	-	-	-	-	-	-	ABC_tran
JBKGUT010000145.1_1	1416760.AYMS01000047_gene2599	6.39e-10	60.5	COG0053@1|root,COG0053@2|Bacteria,4NEID@976|Bacteroidetes,1HY4C@117743|Flavobacteriia,47HW2@76831|Myroides	976|Bacteroidetes	P	Cation efflux family	fieF	-	-	-	-	-	-	-	-	-	-	-	Cation_efflux,ZT_dimer
JBKGUT010000150.1_1	1111732.AZOD01000027_gene725	0.0	1558.0	COG0841@1|root,COG0841@2|Bacteria,1MU48@1224|Proteobacteria,1RMBN@1236|Gammaproteobacteria,1X3JU@135614|Xanthomonadales	135614|Xanthomonadales	V	Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family	-	-	-	-	-	-	-	-	-	-	-	-	ACR_tran
JBKGUT010000158.1_3	1111732.AZOD01000001_gene1643	6.13e-222	630.0	COG0577@1|root,COG1136@1|root,COG0577@2|Bacteria,COG1136@2|Bacteria,1MU45@1224|Proteobacteria,1RNUJ@1236|Gammaproteobacteria,1XD96@135614|Xanthomonadales	135614|Xanthomonadales	V	Part of the tripartite efflux system MacAB-TolC. MacB is a non-canonical ABC transporter that contains transmembrane domains (TMD), which form a pore in the inner membrane, and an ATP-binding domain (NBD), which is responsible for energy generation. Confers resistance against macrolides	macB	-	-	ko:K05685	ko02010,map02010	M00709	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.122.1,3.A.1.122.12	-	-	ABC_tran,FtsX,MacB_PCD
JBKGUT010000164.1_4	1111732.AZOD01000001_gene1625	5.59e-47	154.0	COG2001@1|root,COG2001@2|Bacteria,1QSME@1224|Proteobacteria,1SR9S@1236|Gammaproteobacteria	1236|Gammaproteobacteria	K	MraZ protein, putative antitoxin-like	-	-	-	ko:K03925	-	-	-	-	ko00000	-	-	-	MraZ
JBKGUT010000170.1_1	291112.PAU_00575	1.6e-55	184.0	COG0679@1|root,COG0679@2|Bacteria,1N1X9@1224|Proteobacteria,1RY7R@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	auxin efflux carrier	-	-	-	ko:K07088	-	-	-	-	ko00000	-	-	-	Mem_trans
JBKGUT010000181.1_4	1111732.AZOD01000003_gene1128	6.44e-38	140.0	COG2091@1|root,COG2091@2|Bacteria	2|Bacteria	H	lysine biosynthetic process via aminoadipic acid	acpT	GO:0003674,GO:0003824,GO:0006082,GO:0006464,GO:0006520,GO:0006553,GO:0006629,GO:0006631,GO:0006633,GO:0006807,GO:0008150,GO:0008152,GO:0008610,GO:0008652,GO:0008897,GO:0009058,GO:0009066,GO:0009067,GO:0009085,GO:0009987,GO:0016053,GO:0016740,GO:0016772,GO:0016780,GO:0018070,GO:0018193,GO:0018209,GO:0018215,GO:0019538,GO:0019752,GO:0019878,GO:0032787,GO:0036211,GO:0043170,GO:0043412,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044267,GO:0044281,GO:0044283,GO:0046394,GO:0071704,GO:0072330,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.7.8.7	ko:K00997,ko:K06133	ko00770,map00770	-	R01625	RC00002	ko00000,ko00001,ko01000	-	-	iECNA114_1301.ECNA114_3584	ACPS
JBKGUT010000211.1_3	1123502.AQXD01000001_gene1294	1.05e-50	164.0	COG4125@1|root,COG4125@2|Bacteria,1RHF1@1224|Proteobacteria,1S4NV@1236|Gammaproteobacteria,1XAJT@135614|Xanthomonadales	135614|Xanthomonadales	S	Chlorhexidine efflux transporter	-	-	-	-	-	-	-	-	-	-	-	-	BTP
JBKGUT010000223.1_3	1111732.AZOD01000010_gene1073	1.29e-142	406.0	COG1101@1|root,COG1101@2|Bacteria,1MVDM@1224|Proteobacteria,1RSNT@1236|Gammaproteobacteria,1XDD0@135614|Xanthomonadales	135614|Xanthomonadales	S	AAA domain, putative AbiEii toxin, Type IV TA system	-	-	-	-	-	-	-	-	-	-	-	-	ABC_tran
JBKGUT010000229.1_2	1111732.AZOD01000010_gene1108	2.4e-80	245.0	COG0500@1|root,COG0500@2|Bacteria,1MX7K@1224|Proteobacteria,1RSD0@1236|Gammaproteobacteria,1XAAR@135614|Xanthomonadales	135614|Xanthomonadales	Q	Tellurite resistance protein TehB	-	-	-	-	-	-	-	-	-	-	-	-	TehB
JBKGUT010000239.1_3	1111732.AZOD01000004_gene958	9.92e-56	176.0	COG2076@1|root,COG2076@2|Bacteria	2|Bacteria	P	Multidrug Resistance protein	yvaE	-	-	ko:K03297	-	-	-	-	ko00000,ko02000	2.A.7.1	-	-	Multi_Drug_Res
JBKGUT010000239.1_4	1111732.AZOD01000004_gene957	5.94e-54	171.0	COG2076@1|root,COG2076@2|Bacteria,1RJKJ@1224|Proteobacteria,1S6SR@1236|Gammaproteobacteria,1X8S7@135614|Xanthomonadales	135614|Xanthomonadales	P	Small Multidrug Resistance protein	-	-	-	ko:K11743	-	M00711	-	-	ko00000,ko00002,ko02000	2.A.7.1.9	-	-	Multi_Drug_Res
JBKGUT010000246.1_2	1111732.AZOD01000021_gene605	7.03e-170	476.0	COG4598@1|root,COG4598@2|Bacteria,1QTS2@1224|Proteobacteria,1RQYN@1236|Gammaproteobacteria,1XCE8@135614|Xanthomonadales	135614|Xanthomonadales	E	AAA domain, putative AbiEii toxin, Type IV TA system	-	-	-	-	-	-	-	-	-	-	-	-	ABC_tran
JBKGUT010000247.1_1	1111732.AZOD01000004_gene994	1.07e-90	267.0	COG3015@1|root,COG3015@2|Bacteria,1N97X@1224|Proteobacteria,1SEMN@1236|Gammaproteobacteria	1236|Gammaproteobacteria	MP	lipoprotein NlpE involved in copper resistance	nlpE	-	-	-	-	-	-	-	-	-	-	-	NlpE
